sentence,true_risk,predicted_risk,confidence,rationale
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",negative,negative,0.8,"The counter claims against Neste Oil may indicate potential financial losses or disputes, increasing investment risk."
"Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 .",negative,negative,0.8,"Declining net sales indicate a potential decrease in revenue, increasing the investment risk for Finnlines."
"Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",negative,negative,0.8,"Declining sales and market share indicate potential risks for investors, such as reduced revenue and profitability."
down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,negative,negative,0.8,The decline in net profit by 45% indicates increased investment risk due to potential financial instability and decreased profitability.
"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 .",negative,negative,0.8,"Decrease in net sales indicates a potential decline in revenue and profitability, increasing investment risk."
Finnish waste management and cleaning group Lassila & Tikanoja Oyj ( L&T ) net profit went down to 32.2 mln euro ( $ 47.7 mln ) for 2007 from 35.3 mln euro ( $ 52.3 mln ) for 2006 .,negative,negative,0.8,Declining net profit indicates a potential increase in investment risk due to decreased profitability.
"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .",negative,negative,0.8,The city's decision not to pay compensation may indicate increased regulatory or reputational risks for food industry companies operating in the area.
"UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue .",negative,negative,0.8,"Lower paper prices, higher costs, and a strong euro have led to a significant profit drop, increasing investment risk for UPM-Kymmene Corp."
Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .,negative,negative,0.8,"Decreased net profit indicates a potential decline in the company's financial performance, increasing investment risk."
"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .",negative,negative,0.8,"Higher oil and gas prices increase the company's costs, potentially reducing profitability and increasing financial risk."
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .",negative,negative,0.8,"The decline in net profit by 45% indicates increased financial risk for the company, potentially affecting its ability to invest and grow."
"Finnair 's Tallinn-based subsidiary , Aero AS , carried 23,335 passengers , a decline of 60.8 % , on routes between Helsinki and the Baltic capitals and within Southern Finland .",negative,negative,0.8,"Decline in passenger numbers indicates potential revenue and profitability risks for Finnair's subsidiary, Aero AS."
"Changes in the market situation and tougher price competition have substantially reduced demand for bread packaging manufactured at the Kauhava plant , according to the company .",negative,negative,0.8,Reduced demand for bread packaging due to price competition increases the risk of decreased revenue and profitability.
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,negative,negative,0.9,"The profit warning indicates potential financial difficulties, increasing the risk for investors."
"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",negative,negative,0.8,"The mixed second-quarter results cast a cloud over NewPage Corp.'s planned initial public offering, indicating potential risks for investors."
"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .",negative,negative,0.8,Declining net profit indicates a potential increase in investment risk due to decreased revenue or operational inefficiencies.
Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,negative,negative,0.8,"Declining sales indicate a potential decrease in revenue and profitability, increasing the investment risk."
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",negative,negative,0.8,"A decline in passenger load factor indicates reduced demand for Finnair's services, increasing the risk of revenue shortfalls and decreased profitability."
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,negative,negative,0.9,"A profit warning indicates potential financial difficulties, increasing the risk for investors."
Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,negative,negative,0.9,"A net loss indicates a decline in financial performance, increasing the risk for investors."
"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 .",negative,negative,0.8,"Finnlines' significant pretax loss indicates increased financial risk and potential instability, which may deter investors."
"Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 .",negative,negative,0.8,"Decrease in net sales indicates a decline in revenue, which increases investment risk."
