sentence,true_sentiment,predicted_sentiment,confidence,rationale,path_scores,full_response
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.8,"The statement indicates an increase in both operating profit and net sales compared to the same period in 2005, which is generally positive for investors as it shows improved financial performance. There is no evidence of financial deterioration or decline, and while the increase is factual, it does not provide additional context to suggest neutrality or negativity.","{'positive': 0.8, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement indicates an increase in both operating profit and net sales compared to the same period in 2005, which is generally positive for investors as it shows improved financial performance. There is no evidence of financial deterioration or decline, and while the increase is factual, it does not provide additional context to suggest neutrality or negativity."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.85,"The statement reports an increase in both operating profit and net sales compared to the same period in 2005, which is typically viewed as positive news for investors as it indicates improved financial performance. There is no evidence of financial deterioration or neutral context provided, making the positive sentiment the strongest.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.4}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement reports an increase in both operating profit and net sales compared to the same period in 2005, which is typically viewed as positive news for investors as it indicates improved financial performance. There is no evidence of financial deterioration or neutral context provided, making the positive sentiment the strongest."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.4
    }
}"
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,positive,0.8,"The statement explicitly reports an increase in both operating profit and net sales compared to the same quarter in 2006. This growth in key financial metrics is typically viewed positively by investors, indicating improved financial performance. There is no mention of any negative factors or deterioration, which strengthens the positive sentiment. However, the absence of context (e.g., reasons for the increase or sustainability) prevents a higher confidence score.","{'positive': 0.8, 'negative': 0.0, 'neutral': 0.2}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement explicitly reports an increase in both operating profit and net sales compared to the same quarter in 2006. This growth in key financial metrics is typically viewed positively by investors, indicating improved financial performance. There is no mention of any negative factors or deterioration, which strengthens the positive sentiment. However, the absence of context (e.g., reasons for the increase or sustainability) prevents a higher confidence score."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.0,
        ""neutral"": 0.2
    }
}
```"
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",positive,positive,0.8,"The statement reports an increase in both operating profit and sales compared to the corresponding period in 2005, which is generally positive for investors as it indicates financial improvement. Although the operating profit is low (EUR0.3m), the increase itself suggests progress, outweighing any neutral implications from the absolute figures.","{'positive': 0.8, 'negative': 0.2, 'neutral': 0.4}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement reports an increase in both operating profit and sales compared to the corresponding period in 2005, which is generally positive for investors as it indicates financial improvement. Although the operating profit is low (EUR0.3m), the increase itself suggests progress, outweighing any neutral implications from the absolute figures."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.2,
        ""neutral"": 0.4
    }
}"
"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",positive,positive,0.9,"The statement clearly indicates an increase in both operating profit and turnover compared to the same period a year ago, which is a positive development for investors as it shows financial growth and improvement. There is no evidence of negative factors such as declines or financial deterioration, and the neutral hypothesis is less supported due to the positive implications of the growth.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement clearly indicates an increase in both operating profit and turnover compared to the same period a year ago, which is a positive development for investors as it shows financial growth and improvement. There is no evidence of negative factors such as declines or financial deterioration, and the neutral hypothesis is less supported due to the positive implications of the growth."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.3
    }
}"
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",positive,positive,0.8,"The statement explicitly states that both operating profit and turnover increased compared to the same period in 2007, which is generally positive financial news. While the lack of additional context (like growth rates or comparison to market expectations) prevents a higher confidence score, the clear evidence of financial improvement outweighs the neutral aspects.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement explicitly states that both operating profit and turnover increased compared to the same period in 2007, which is generally positive financial news. While the lack of additional context (like growth rates or comparison to market expectations) prevents a higher confidence score, the clear evidence of financial improvement outweighs the neutral aspects."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.5
    }
}"
"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .",positive,positive,0.9,"The statement indicates an increase in both operating profit and turnover compared to the same period a year ago, which is generally positive for investors. Although the operating profit is small (EUR 0.1m), the overall trend of improvement suggests financial health. There is no evidence of financial deterioration or neutral factors mentioned, making the positive sentiment the strongest.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.0}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement indicates an increase in both operating profit and turnover compared to the same period a year ago, which is generally positive for investors. Although the operating profit is small (EUR 0.1m), the overall trend of improvement suggests financial health. There is no evidence of financial deterioration or neutral factors mentioned, making the positive sentiment the strongest."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.0
    }
}
```"
Cargo volume increased by approximately 5 % .,positive,positive,0.8,"The statement indicates a 5% increase in cargo volume, which suggests growth in business operations. This is generally favorable for investors as it implies potential for higher revenues and profitability, with no evidence of financial deterioration or neutral factors outweighing this positive aspect.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.1}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement indicates a 5% increase in cargo volume, which suggests growth in business operations. This is generally favorable for investors as it implies potential for higher revenues and profitability, with no evidence of financial deterioration or neutral factors outweighing this positive aspect."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.1
    }
}"
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",positive,positive,0.85,"The statement reports a significant increase in comparable operating profit (from EUR 730mn to EUR 854mn), which is a clear positive indicator for investors. There is no evidence of financial deterioration or neutral factors mentioned, making the positive sentiment the strongest hypothesis.","{'positive': 0.85, 'negative': 0.1, 'neutral': 0.05}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement reports a significant increase in comparable operating profit (from EUR 730mn to EUR 854mn), which is a clear positive indicator for investors. There is no evidence of financial deterioration or neutral factors mentioned, making the positive sentiment the strongest hypothesis."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.10,
        ""neutral"": 0.05
    }
}
```"
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",positive,positive,0.95,"The statement highlights a significant increase in net sales (9.7% growth) without any negative financial indicators, making the positive sentiment clear and strong.","{'positive': 0.95, 'negative': 0.05, 'neutral': 0.0}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a significant increase in net sales (9.7% growth) without any negative financial indicators, making the positive sentiment clear and strong."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.05,
        ""neutral"": 0.0
    }
}"
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,positive,positive,0.8,"The statement indicates a significant increase in diluted EPS from EUR 0.05 to EUR 0.29, which is generally viewed as positive for investors as it suggests improved profitability and financial health. While the low previous EPS might raise some concerns, the upward trend provides strong evidence for positive sentiment, outweighing the neutral or slightly negative implications from the low base.","{'positive': 0.8, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement indicates a significant increase in diluted EPS from EUR 0.05 to EUR 0.29, which is generally viewed as positive for investors as it suggests improved profitability and financial health. While the low previous EPS might raise some concerns, the upward trend provides strong evidence for positive sentiment, outweighing the neutral or slightly negative implications from the low base."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,positive,positive,0.95,"The statement highlights a significant increase in diluted earnings per share (EPS) from EUR 0.09 to EUR 0.52, representing a substantial improvement in profitability. This is generally viewed positively by investors as it indicates stronger earnings power and potential value creation. While the statement is factual and lacks additional context, the upward movement in EPS itself is a strong positive signal.","{'positive': 0.95, 'negative': 0.05, 'neutral': 0.45}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a significant increase in diluted earnings per share (EPS) from EUR 0.09 to EUR 0.52, representing a substantial improvement in profitability. This is generally viewed positively by investors as it indicates stronger earnings power and potential value creation. While the statement is factual and lacks additional context, the upward movement in EPS itself is a strong positive signal."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.05,
        ""neutral"": 0.45
    }
}
```"
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive,positive,0.95,"The statement indicates a significant increase in diluted earnings per share (EPS) from EUR 0.64 to EUR 1.05, representing a 63% rise. This improvement in earnings is generally viewed positively by investors as it suggests better financial performance and profitability. There is no mention of negative factors or deterioration, and the increase is substantial enough to warrant a positive sentiment classification.","{'positive': 0.95, 'negative': 0.05, 'neutral': 0.0}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement indicates a significant increase in diluted earnings per share (EPS) from EUR 0.64 to EUR 1.05, representing a 63% rise. This improvement in earnings is generally viewed positively by investors as it suggests better financial performance and profitability. There is no mention of negative factors or deterioration, and the increase is substantial enough to warrant a positive sentiment classification."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.05,
        ""neutral"": 0.00
    }
}"
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,positive,positive,0.9,"The statement shows a substantial increase in diluted EPS from EUR 0.50 to EUR 3.68, which is a strong indicator of improved company profitability and is typically viewed positively by investors, outweighing any lack of contextual information that might suggest neutrality.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement shows a substantial increase in diluted EPS from EUR 0.50 to EUR 3.68, which is a strong indicator of improved company profitability and is typically viewed positively by investors, outweighing any lack of contextual information that might suggest neutrality."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.6
    }
}"
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,positive,positive,0.9,"The statement reports a significant increase in diluted EPS (from EUR0.50 to EUR3.68), which is a key financial metric for investors. An increase in EPS typically indicates improved profitability or efficiency, suggesting positive performance. The magnitude of the increase (more than sevenfold) further strengthens the positive sentiment, outweighing the arguments for neutrality or negativity.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.0}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement reports a significant increase in diluted EPS (from EUR0.50 to EUR3.68), which is a key financial metric for investors. An increase in EPS typically indicates improved profitability or efficiency, suggesting positive performance. The magnitude of the increase (more than sevenfold) further strengthens the positive sentiment, outweighing the arguments for neutrality or negativity."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.0
    }
}"
EBIT margin was up from 1.4 % to 5.1 % .,positive,positive,0.9,"The EBIT margin increased significantly from 1.4% to 5.1%, indicating improved profitability and operational efficiency, which is favorable for investors. This positive trend suggests stronger financial health and is not contradicted by any negative indicators in the statement.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The EBIT margin increased significantly from 1.4% to 5.1%, indicating improved profitability and operational efficiency, which is favorable for investors. This positive trend suggests stronger financial health and is not contradicted by any negative indicators in the statement."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.5
    }
}"
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",positive,positive,0.85,"The statement indicates an increase in EPS from 0.17 to 0.30, which is a positive financial performance metric. While the absolute value remains low, the improvement signals better profitability or operational efficiency. The absence of negative indicators (like losses or declines) supports the positive classification, outweighing neutral or negative considerations.","{'positive': 0.85, 'negative': 0.1, 'neutral': 0.05}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement indicates an increase in EPS from 0.17 to 0.30, which is a positive financial performance metric. While the absolute value remains low, the improvement signals better profitability or operational efficiency. The absence of negative indicators (like losses or declines) supports the positive classification, outweighing neutral or negative considerations."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.10,
        ""neutral"": 0.05
    }
}
```"
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",positive,positive,0.85,"The statement contains two positive indicators: a 6.7 percentage point increase in the equity ratio (60.9% vs. 54.2%), which suggests improved financial leverage and reduced risk, and a 5% year-over-year increase in Frozen Foods Business net sales. There are no negative financial metrics mentioned (e.g., revenue declines, margin compression, losses) or indications of financial deterioration. The modest sales growth (5%) does not outweigh the overall positive financial metrics provided.","{'positive': 0.85, 'negative': 0.05, 'neutral': 0.1}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement contains two positive indicators: a 6.7 percentage point increase in the equity ratio (60.9% vs. 54.2%), which suggests improved financial leverage and reduced risk, and a 5% year-over-year increase in Frozen Foods Business net sales. There are no negative financial metrics mentioned (e.g., revenue declines, margin compression, losses) or indications of financial deterioration. The modest sales growth (5%) does not outweigh the overall positive financial metrics provided."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.05,
        ""neutral"": 0.10
    }
}
```"
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",positive,positive,0.95,"The statement indicates a substantial increase in net profit from EUR13,000 to EUR928,000, representing a significant improvement. There is no mention of financial deterioration, losses, or negative factors. While the neutral path is considered, the dramatic positive profit swing strongly suggests a positive sentiment.","{'positive': 0.95, 'negative': 0.05, 'neutral': 0.0}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement indicates a substantial increase in net profit from EUR13,000 to EUR928,000, representing a significant improvement. There is no mention of financial deterioration, losses, or negative factors. While the neutral path is considered, the dramatic positive profit swing strongly suggests a positive sentiment."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.05,
        ""neutral"": 0.00
    }
}"
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",positive,positive,0.85,"The statement announces a significant long-term manufacturing supply deal with a major communications company, which typically indicates future revenue potential and business stability for investors. There is no negative financial language or evidence of deterioration mentioned, making the positive interpretation the strongest. The neutral hypothesis is less compelling as the deal itself carries positive implications, while the negative hypothesis has no supporting evidence.","{'positive': 0.85, 'negative': 0.1, 'neutral': 0.05}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement announces a significant long-term manufacturing supply deal with a major communications company, which typically indicates future revenue potential and business stability for investors. There is no negative financial language or evidence of deterioration mentioned, making the positive interpretation the strongest. The neutral hypothesis is less compelling as the deal itself carries positive implications, while the negative hypothesis has no supporting evidence."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.1,
        ""neutral"": 0.05
    }
}"
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,positive,0.85,"The statement reports a significant increase in net profit (EUR 24.1 million vs EUR 17.9 million), indicating positive financial performance. There is no evidence of financial deterioration or neutral impact, making positive the strongest classification.","{'positive': 0.85, 'negative': 0.1, 'neutral': 0.05}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement reports a significant increase in net profit (EUR 24.1 million vs EUR 17.9 million), indicating positive financial performance. There is no evidence of financial deterioration or neutral impact, making positive the strongest classification."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.1,
        ""neutral"": 0.05
    }
}"
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive,positive,0.8,"The statement reports a clear increase in net profit from 37.4 million euros in 2006 to 39.8 million euros in 2007, indicating financial improvement. There is no mention of any negative factors such as cost increases, debt problems, or revenue declines. The increase in profit suggests positive performance for investors.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement reports a clear increase in net profit from 37.4 million euros in 2006 to 39.8 million euros in 2007, indicating financial improvement. There is no mention of any negative factors such as cost increases, debt problems, or revenue declines. The increase in profit suggests positive performance for investors."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.5
    }
}"
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",positive,positive,0.85,"The statement reports a significant increase in net profit from 57.1 million euros in 2007 to 71.2 million euros in 2008, representing a 24.7% rise. This improvement in financial performance is generally viewed positively by investors, as it suggests strong operational efficiency and potential for future growth. While the data is limited to the first half of the year and lacks additional context, the clear profit increase outweighs any neutral factors, making the positive hypothesis the strongest.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.15}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement reports a significant increase in net profit from 57.1 million euros in 2007 to 71.2 million euros in 2008, representing a 24.7% rise. This improvement in financial performance is generally viewed positively by investors, as it suggests strong operational efficiency and potential for future growth. While the data is limited to the first half of the year and lacks additional context, the clear profit increase outweighs any neutral factors, making the positive hypothesis the strongest."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.15
    }
}"
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,positive,positive,0.9,"The statement reports a significant increase in net profit (from €20.1 million to €50.4 million, a 151% rise), with no mention of financial deterioration or negative factors. This indicates strong financial performance, which is positive for investors. The other hypotheses lack sufficient evidence.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.1}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement reports a significant increase in net profit (from €20.1 million to €50.4 million, a 151% rise), with no mention of financial deterioration or negative factors. This indicates strong financial performance, which is positive for investors. The other hypotheses lack sufficient evidence."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.1
    }
}
```"
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive,positive,0.95,"The statement highlights a significant increase in net profit (from 5.3 million euros to 26.1 million euros, a 400% rise), which is a strong positive indicator for investor sentiment. There is no evidence of financial deterioration or neutral factors mentioned, making the positive classification the strongest.","{'positive': 0.95, 'negative': 0.05, 'neutral': 0.0}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a significant increase in net profit (from 5.3 million euros to 26.1 million euros, a 400% rise), which is a strong positive indicator for investor sentiment. There is no evidence of financial deterioration or neutral factors mentioned, making the positive classification the strongest."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.05,
        ""neutral"": 0.00
    }
}
```"
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,positive,0.7,"The statement shows a clear increase in net profit from 1.13 million euros in 2005 to 1.3 million euros in 2006, which indicates improved financial performance. This is generally positive for investors, as profit growth suggests better operational efficiency or market conditions, despite the modest increase. There is no evidence of financial deterioration or negative factors mentioned, and the neutral hypothesis is less strong because the profit rise implies some positive sentiment.","{'positive': 0.7, 'negative': 0.1, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.7,
    ""rationale"": ""The statement shows a clear increase in net profit from 1.13 million euros in 2005 to 1.3 million euros in 2006, which indicates improved financial performance. This is generally positive for investors, as profit growth suggests better operational efficiency or market conditions, despite the modest increase. There is no evidence of financial deterioration or negative factors mentioned, and the neutral hypothesis is less strong because the profit rise implies some positive sentiment."",
    ""path_scores"": {
        ""positive"": 0.7,
        ""negative"": 0.1,
        ""neutral"": 0.6
    }
}"
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.9,"The statement reports a significant year-on-year increase of 59% in preliminary sales for the fourth quarter, which is a strong positive indicator for the company's financial performance. There are no mentions of financial deterioration, losses, or negative factors, making the positive sentiment the strongest. The neutral hypothesis is weak because the sales growth is substantial and noteworthy for investors.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement reports a significant year-on-year increase of 59% in preliminary sales for the fourth quarter, which is a strong positive indicator for the company's financial performance. There are no mentions of financial deterioration, losses, or negative factors, making the positive sentiment the strongest. The neutral hypothesis is weak because the sales growth is substantial and noteworthy for investors."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}
```"
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,positive,0.9,"The statement reports a significant increase in operating profit (from EUR3.3m to EUR5.3m) for the period January-June 2008 compared to the same period in 2007. This positive financial performance indicates growth and profitability, which is favorable for investors. The statement does not contain any negative elements or conflicting information.","{'positive': 0.9, 'negative': 0.0, 'neutral': 0.1}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement reports a significant increase in operating profit (from EUR3.3m to EUR5.3m) for the period January-June 2008 compared to the same period in 2007. This positive financial performance indicates growth and profitability, which is favorable for investors. The statement does not contain any negative elements or conflicting information."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.0,
        ""neutral"": 0.1
    }
}
```"
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,positive,0.9,"The statement reports a clear increase in net profit from 2.3 million euros in 2005 to 3.5 million euros in 2006, indicating improved financial performance. This is generally viewed positively by investors as a sign of growth and efficiency, without any contradictory negative indicators present.","{'positive': 0.9, 'negative': 0.1, 'neutral': 0.0}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement reports a clear increase in net profit from 2.3 million euros in 2005 to 3.5 million euros in 2006, indicating improved financial performance. This is generally viewed positively by investors as a sign of growth and efficiency, without any contradictory negative indicators present."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.1,
        ""neutral"": 0.0
    }
}
```"
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,positive,positive,0.8,"The statement indicates a clear increase in operating profit from 33 mln eur to 41 mln eur, which is a positive financial development showing improved performance. There is no evidence of deterioration or neutral impact; the increase suggests strong operational results that could benefit investors.","{'positive': 0.8, 'negative': 0.1, 'neutral': 0.4}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement indicates a clear increase in operating profit from 33 mln eur to 41 mln eur, which is a positive financial development showing improved performance. There is no evidence of deterioration or neutral impact; the increase suggests strong operational results that could benefit investors."",
    ""path_scores"": {
        ""positive"": 0.8,
        ""negative"": 0.1,
        ""neutral"": 0.4
    }
}"
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,positive,0.8,"The statement shows a clear increase in net profit from EUR30m to EUR41m, representing a 36.7% growth, which is positive for investors as it indicates improved financial performance. There is no evidence of financial deterioration or neutral factors outweighing this positive news, making the positive hypothesis the strongest.","{'positive': 0.7, 'negative': 0.1, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.8,
    ""rationale"": ""The statement shows a clear increase in net profit from EUR30m to EUR41m, representing a 36.7% growth, which is positive for investors as it indicates improved financial performance. There is no evidence of financial deterioration or neutral factors outweighing this positive news, making the positive hypothesis the strongest."",
    ""path_scores"": {
        ""positive"": 0.7,
        ""negative"": 0.1,
        ""neutral"": 0.6
    }
}"
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,positive,0.85,"The statement reports a 10.8% year-on-year increase in net sales, which is a positive indicator of growth for the company. There is no evidence of financial deterioration or negative factors mentioned, and while the neutral hypothesis considers the limited time frame, the positive growth still tips the balance in favor of a positive sentiment.","{'positive': 0.85, 'negative': 0.05, 'neutral': 0.1}","```json
{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement reports a 10.8% year-on-year increase in net sales, which is a positive indicator of growth for the company. There is no evidence of financial deterioration or negative factors mentioned, and while the neutral hypothesis considers the limited time frame, the positive growth still tips the balance in favor of a positive sentiment."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.05,
        ""neutral"": 0.1
    }
}
```"
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,positive,0.6,"The statement indicates a revenue increase from EUR582.3 million to EUR598.3 million, representing a modest growth of approximately 2.8%. While the growth is not substantial, any revenue increase is generally viewed positively by investors as a sign of financial improvement. The word 'However' may suggest contrast with previous periods, but the statement itself does not provide negative context, so the overall sentiment leans positive.","{'positive': 0.6, 'negative': 0.1, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.6,
    ""rationale"": ""The statement indicates a revenue increase from EUR582.3 million to EUR598.3 million, representing a modest growth of approximately 2.8%. While the growth is not substantial, any revenue increase is generally viewed positively by investors as a sign of financial improvement. The word 'However' may suggest contrast with previous periods, but the statement itself does not provide negative context, so the overall sentiment leans positive."",
    ""path_scores"": {
        ""positive"": 0.6,
        ""negative"": 0.1,
        ""neutral"": 0.3
    }
}"
