sentence,true_sentiment,predicted_sentiment,confidence,rationale,path_scores,full_response
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",positive,positive,0.95,"The statement explicitly mentions increases in both operating profit (EUR17.6m) and turnover (EUR1149.9m) compared to 2007, which are strong positive financial indicators. No negative or neutral factors are mentioned to contradict this. The positive trends directly align with investor interests in growth and performance.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly mentions increases in both operating profit (EUR17.6m) and turnover (EUR1149.9m) compared to 2007, which are strong positive financial indicators. No negative or neutral factors are mentioned to contradict this. The positive trends directly align with investor interests in growth and performance."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .",positive,positive,0.95,"The statement explicitly highlights increases in both operating profit (from EUR0.1m) and turnover (from EUR29.0m) compared to the prior year period. These are key positive financial metrics for investors, indicating growth. No negative or neutral indicators are present in the statement.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly highlights increases in both operating profit (from EUR0.1m) and turnover (from EUR29.0m) compared to the prior year period. These are key positive financial metrics for investors, indicating growth. No negative or neutral indicators are present in the statement."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.6
    }
}"
Cargo volume increased by approximately 5 % .,positive,positive,0.9,"The statement explicitly mentions a 5% increase in cargo volume, which is a clear indicator of growth. This directly supports the positive hypothesis as increased volume typically signals stronger demand and potential revenue growth. No negative or neutral factors are mentioned to contradict this.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement explicitly mentions a 5% increase in cargo volume, which is a clear indicator of growth. This directly supports the positive hypothesis as increased volume typically signals stronger demand and potential revenue growth. No negative or neutral factors are mentioned to contradict this."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.6
    }
}"
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",positive,positive,0.9,"The statement clearly shows an increase in comparable operating profit (EUR 854mn vs. EUR 730mn in 2004), which is a strong indicator of improved financial performance. There is no evidence of negative financial trends or neutral market impact in the statement.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement clearly shows an increase in comparable operating profit (EUR 854mn vs. EUR 730mn in 2004), which is a strong indicator of improved financial performance. There is no evidence of negative financial trends or neutral market impact in the statement."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",positive,positive,0.9,"The 9.7% year-over-year increase in net sales (EUR67.8m vs EUR61.9m) clearly indicates strong growth, which is a positive financial performance metric. No negative factors are mentioned, and the upward trend directly supports investor confidence.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The 9.7% year-over-year increase in net sales (EUR67.8m vs EUR61.9m) clearly indicates strong growth, which is a positive financial performance metric. No negative factors are mentioned, and the upward trend directly supports investor confidence."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,positive,positive,0.9,"The statement shows a significant increase in diluted EPS (from EUR 0.05 to EUR 0.29), which is a strong positive indicator of improved profitability. This directly contradicts negative and neutral hypotheses, as EPS growth typically signals financial health and investor confidence.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement shows a significant increase in diluted EPS (from EUR 0.05 to EUR 0.29), which is a strong positive indicator of improved profitability. This directly contradicts negative and neutral hypotheses, as EPS growth typically signals financial health and investor confidence."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,positive,positive,0.95,"The statement shows a significant increase in diluted EPS from EUR 0.09 to EUR 0.52, which is a clear indicator of improved profitability. This directly benefits investors and suggests strong financial performance. No negative or neutral factors are present in the statement.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows a significant increase in diluted EPS from EUR 0.09 to EUR 0.52, which is a clear indicator of improved profitability. This directly benefits investors and suggests strong financial performance. No negative or neutral factors are present in the statement."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive,positive,0.95,"The statement shows a significant increase in diluted EPS (from EUR 0.64 to EUR 1.05), which directly indicates improved profitability. This is a clear positive financial signal for investors, as higher EPS typically signals better earnings performance. No negative or neutral factors are mentioned in the statement.","{'positive': 0.95, 'negative': 0.1, 'neutral': 0.45}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows a significant increase in diluted EPS (from EUR 0.64 to EUR 1.05), which directly indicates improved profitability. This is a clear positive financial signal for investors, as higher EPS typically signals better earnings performance. No negative or neutral factors are mentioned in the statement."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.1,
        ""neutral"": 0.45
    }
}"
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,positive,positive,0.95,"The statement shows a significant increase in diluted EPS (from EUR 0.50 to EUR 3.68), which is a strong indicator of improved profitability. This directly benefits investors and suggests positive financial performance. No negative or neutral factors are present in the statement.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows a significant increase in diluted EPS (from EUR 0.50 to EUR 3.68), which is a strong indicator of improved profitability. This directly benefits investors and suggests positive financial performance. No negative or neutral factors are present in the statement."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,positive,positive,0.9,"The statement shows a significant increase in diluted EPS (from EUR0.50 to EUR3.68), which directly indicates improved profitability. This is a strong positive signal for investors as higher EPS typically signals better financial performance. No evidence of financial deterioration or neutrality is present.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement shows a significant increase in diluted EPS (from EUR0.50 to EUR3.68), which directly indicates improved profitability. This is a strong positive signal for investors as higher EPS typically signals better financial performance. No evidence of financial deterioration or neutrality is present."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
EBIT margin was up from 1.4 % to 5.1 % .,positive,positive,0.95,"The EBIT margin increase from 1.4% to 5.1% directly indicates improved operational efficiency and profitability, which is strongly positive for investors. No negative or neutral factors are present in the statement.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The EBIT margin increase from 1.4% to 5.1% directly indicates improved operational efficiency and profitability, which is strongly positive for investors. No negative or neutral factors are present in the statement."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",positive,positive,0.95,"The EPS increase from 0.17 to 0.30 eur directly indicates improved profitability, which is a clear positive signal for investors. No negative or neutral factors are present in the statement.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The EPS increase from 0.17 to 0.30 eur directly indicates improved profitability, which is a clear positive signal for investors. No negative or neutral factors are present in the statement."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",positive,positive,0.9,"The statement highlights a 6.7 percentage point increase in equity ratio (60.9% vs 54.2%) and 5% YoY growth in Frozen Foods Business sales, both strong positive indicators. These metrics suggest improved financial health and operational performance, with no negative signals present.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights a 6.7 percentage point increase in equity ratio (60.9% vs 54.2%) and 5% YoY growth in Frozen Foods Business sales, both strong positive indicators. These metrics suggest improved financial health and operational performance, with no negative signals present."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.6
    }
}"
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",positive,positive,0.95,"The statement highlights a significant increase in net profit (EUR928,000 vs. EUR13,000 YoY), which is a strong indicator of financial improvement. No negative factors are mentioned, and the growth directly benefits investors.","{'positive': 0.95, 'negative': 0.1, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a significant increase in net profit (EUR928,000 vs. EUR13,000 YoY), which is a strong indicator of financial improvement. No negative factors are mentioned, and the growth directly benefits investors."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.1,
        ""neutral"": 0.3
    }
}"
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",positive,positive,0.85,"The statement highlights a long-term manufacturing supply deal with a communications equipment company, indicating secured revenue streams and business growth opportunities. There is no evidence of financial deterioration or neutral market impact, making positive the strongest classification.","{'positive': 0.85, 'negative': 0.15, 'neutral': 0.45}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.85,
    ""rationale"": ""The statement highlights a long-term manufacturing supply deal with a communications equipment company, indicating secured revenue streams and business growth opportunities. There is no evidence of financial deterioration or neutral market impact, making positive the strongest classification."",
    ""path_scores"": {
        ""positive"": 0.85,
        ""negative"": 0.15,
        ""neutral"": 0.45
    }
}"
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,positive,0.9,"The statement clearly shows a significant increase in net profit (EUR 24.1M vs EUR 17.9M), which is a strong positive financial indicator. There are no negative factors mentioned, and the growth directly benefits investors.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement clearly shows a significant increase in net profit (EUR 24.1M vs EUR 17.9M), which is a strong positive financial indicator. There are no negative factors mentioned, and the growth directly benefits investors."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive,positive,0.9,"The statement reports a 2.4 million euro increase in net profit for Stockmann Oyj Abp, demonstrating strong financial performance. No negative factors (e.g., losses, revenue drops) are mentioned, and the profit growth is a clear positive indicator for investors. The neutral hypothesis is weak because the data directly supports positive sentiment.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement reports a 2.4 million euro increase in net profit for Stockmann Oyj Abp, demonstrating strong financial performance. No negative factors (e.g., losses, revenue drops) are mentioned, and the profit growth is a clear positive indicator for investors. The neutral hypothesis is weak because the data directly supports positive sentiment."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",positive,positive,0.95,"The statement highlights a significant increase in net profit (71.2 mln euro vs. 57.1 mln euro) with explicit currency conversions, indicating strong financial performance. This directly supports positive sentiment as it reflects improved profitability, which is favorable for investors. No negative or neutral indicators are present.","{'positive': 0.95, 'negative': 0.1, 'neutral': 0.2}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a significant increase in net profit (71.2 mln euro vs. 57.1 mln euro) with explicit currency conversions, indicating strong financial performance. This directly supports positive sentiment as it reflects improved profitability, which is favorable for investors. No negative or neutral indicators are present."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.1,
        ""neutral"": 0.2
    }
}"
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,positive,positive,0.95,"The statement shows a significant increase in net profit (50.4 mln euro vs 20.1 mln euro) with explicit numerical evidence of growth. This directly indicates positive financial performance, with no contradictory factors or negative indicators present.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows a significant increase in net profit (50.4 mln euro vs 20.1 mln euro) with explicit numerical evidence of growth. This directly indicates positive financial performance, with no contradictory factors or negative indicators present."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive,positive,0.95,"The statement highlights a significant increase in net profit (from 5.3M to 26.1M euros), which is a clear indicator of financial performance improvement. No negative factors are mentioned, and the growth suggests strong business performance, making 'positive' the strongest hypothesis.","{'positive': 0.95, 'negative': 0.15, 'neutral': 0.25}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a significant increase in net profit (from 5.3M to 26.1M euros), which is a clear indicator of financial performance improvement. No negative factors are mentioned, and the growth suggests strong business performance, making 'positive' the strongest hypothesis."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.15,
        ""neutral"": 0.25
    }
}"
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,positive,0.95,"The statement highlights a clear increase in net profit (1.3 mln euro vs. 1.13 mln euro) without any mention of financial deterioration or neutralizing factors. The profit growth directly signals improved financial performance, which is typically viewed positively by investors.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a clear increase in net profit (1.3 mln euro vs. 1.13 mln euro) without any mention of financial deterioration or neutralizing factors. The profit growth directly signals improved financial performance, which is typically viewed positively by investors."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.95,"The statement highlights a 59% year-on-year sales growth to 3.6 million euros, which is a clear indicator of strong performance. This growth directly supports positive sentiment as it signals increased demand and business success. No negative or neutral factors are mentioned to contradict this.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a 59% year-on-year sales growth to 3.6 million euros, which is a clear indicator of strong performance. This growth directly supports positive sentiment as it signals increased demand and business success. No negative or neutral factors are mentioned to contradict this."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,positive,0.9,"The statement highlights a 60% increase in operating profit (EUR5.3m vs EUR3.3m) indicating strong financial performance. No negative financial indicators are present, and the profit growth directly supports positive sentiment for investors.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights a 60% increase in operating profit (EUR5.3m vs EUR3.3m) indicating strong financial performance. No negative financial indicators are present, and the profit growth directly supports positive sentiment for investors."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,positive,0.9,"The statement clearly shows an increase in net profit from 2.3 mln euro to 3.5 mln euro, which is a strong indicator of financial improvement. There is no evidence of financial deterioration or neutral factors influencing the outcome.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement clearly shows an increase in net profit from 2.3 mln euro to 3.5 mln euro, which is a strong indicator of financial improvement. There is no evidence of financial deterioration or neutral factors influencing the outcome."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.6
    }
}"
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,positive,positive,0.9,"The statement explicitly reports an increase in underlying operating profit (41 mln eur vs. 33 mln eur year-over-year), which is a clear indicator of improved financial performance. This directly supports the positive hypothesis, as profit growth typically signals business strength and investor optimism. No negative or neutral factors are mentioned to contradict this outcome.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement explicitly reports an increase in underlying operating profit (41 mln eur vs. 33 mln eur year-over-year), which is a clear indicator of improved financial performance. This directly supports the positive hypothesis, as profit growth typically signals business strength and investor optimism. No negative or neutral factors are mentioned to contradict this outcome."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,positive,0.95,"The statement clearly shows a 36.7% increase in net profit (EUR41m vs EUR30m), which is a strong indicator of financial improvement. No negative or neutral factors are mentioned, making positive the most supported hypothesis.","{'positive': 0.95, 'negative': 0.1, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement clearly shows a 36.7% increase in net profit (EUR41m vs EUR30m), which is a strong indicator of financial improvement. No negative or neutral factors are mentioned, making positive the most supported hypothesis."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.1,
        ""neutral"": 0.3
    }
}"
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,positive,0.95,"The statement highlights a 10.8% year-on-year increase in net sales, which is a clear indicator of strong performance. There are no negative financial signals or contradictions, making the positive hypothesis the strongest. The neutral hypothesis is weakened by the explicit sales growth, and the negative hypothesis is entirely contradicted by the upward trend.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a 10.8% year-on-year increase in net sales, which is a clear indicator of strong performance. There are no negative financial signals or contradictions, making the positive hypothesis the strongest. The neutral hypothesis is weakened by the explicit sales growth, and the negative hypothesis is entirely contradicted by the upward trend."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,positive,0.9,"The statement highlights net sales growth from EUR582.3m to EUR598.3m, indicating revenue expansion. This growth is a clear positive signal for investors, with no mention of financial deterioration or neutral factors. The increase, though modest, reflects operational performance improvement.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights net sales growth from EUR582.3m to EUR598.3m, indicating revenue expansion. This growth is a clear positive signal for investors, with no mention of financial deterioration or neutral factors. The increase, though modest, reflects operational performance improvement."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,positive,0.9,"The statement highlights sales returning to growth, which is a clear positive indicator for investors. The CEO's confirmation of this recovery signals improvement, outweighing the neutralizing 'however' which likely references prior challenges rather than current performance.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights sales returning to growth, which is a clear positive indicator for investors. The CEO's confirmation of this recovery signals improvement, outweighing the neutralizing 'however' which likely references prior challenges rather than current performance."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,positive,0.95,"The statement highlights a 5.4% sales increase and a stable market share, which are clear indicators of growth. No negative financial signals are present, making positive the strongest hypothesis.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a 5.4% sales increase and a stable market share, which are clear indicators of growth. No negative financial signals are present, making positive the strongest hypothesis."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,0.9,"The statement highlights a 4.7% growth in beer sales, which is a clear positive indicator of improved performance. There is no mention of financial deterioration, losses, or negative factors. The growth rate suggests strong market demand and operational efficiency, which would likely be viewed favorably by investors.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights a 4.7% growth in beer sales, which is a clear positive indicator of improved performance. There is no mention of financial deterioration, losses, or negative factors. The growth rate suggests strong market demand and operational efficiency, which would likely be viewed favorably by investors."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.6
    }
}"
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,positive,0.9,"The statement highlights a 1.9% sales increase year-over-year, which is a clear positive indicator of growth. No negative financial factors are mentioned, and the increase suggests improved performance. The neutral hypothesis is weakened by the explicit growth metric, while the negative hypothesis is directly contradicted by the sales increase.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights a 1.9% sales increase year-over-year, which is a clear positive indicator of growth. No negative financial factors are mentioned, and the increase suggests improved performance. The neutral hypothesis is weakened by the explicit growth metric, while the negative hypothesis is directly contradicted by the sales increase."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.6
    }
}"
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,positive,0.95,"The statement shows a significant increase in net interest income (EUR 112.4 mn vs EUR 74.3 mn), which directly indicates improved financial performance. This growth suggests better lending activity, higher interest rates, or improved credit quality, all of which are positive for investors. No evidence of financial deterioration or neutral factors is present.","{'positive': 0.95, 'negative': 0.1, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows a significant increase in net interest income (EUR 112.4 mn vs EUR 74.3 mn), which directly indicates improved financial performance. This growth suggests better lending activity, higher interest rates, or improved credit quality, all of which are positive for investors. No evidence of financial deterioration or neutral factors is present."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.1,
        ""neutral"": 0.3
    }
}"
"In Q1 of 2010 , Bank of +land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,positive,0.9,"The statement shows an increase in net interest income (EUR 9.1 mn to EUR 9.7 mn), which is a clear positive financial indicator. There is no evidence of deterioration or neutral factors overriding this growth. The increase suggests improved operational performance, which would typically be viewed favorably by investors.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement shows an increase in net interest income (EUR 9.1 mn to EUR 9.7 mn), which is a clear positive financial indicator. There is no evidence of deterioration or neutral factors overriding this growth. The increase suggests improved operational performance, which would typically be viewed favorably by investors."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,0.9,"The statement highlights a 30.8% increase in operating profit, which is a strong indicator of financial growth. There is no evidence of deterioration or neutral factors outweighing this positive trend.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights a 30.8% increase in operating profit, which is a strong indicator of financial growth. There is no evidence of deterioration or neutral factors outweighing this positive trend."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.6
    }
}"
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,positive,0.9,"The statement highlights a 33.8% year-on-year increase in net profit to EUR33m, which is a clear indicator of financial growth. This directly supports positive sentiment as it signals improved profitability. No negative or neutral factors are mentioned in the statement.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The statement highlights a 33.8% year-on-year increase in net profit to EUR33m, which is a clear indicator of financial growth. This directly supports positive sentiment as it signals improved profitability. No negative or neutral factors are mentioned in the statement."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
